Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2),Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2)
2026-01-08T10:00:00,3.7,5.61,90.07,0.83,428.44,61,2025-07-08T10:00:00,22.9,18.19,89.18,0.77,425.03,171
2026-01-08T10:05:00,3.83,5.62,89.46,0.82,423.48,71.25,2025-07-08T10:05:00,22.98,18.2,88.82,0.77,425.15,186.5
2026-01-08T10:10:00,3.97,5.63,88.78,0.82,423.69,81.5,2025-07-08T10:10:00,23.07,18.22,88.46,0.77,425.28,202
2026-01-08T10:15:00,4.1,5.63,88.02,0.82,423.89,91.75,2025-07-08T10:15:00,23.15,18.24,88.15,0.77,425.39,217.5
2026-01-08T10:20:00,4.23,5.64,87.41,0.82,424.09,102,2025-07-08T10:20:00,23.23,18.26,87.85,0.77,425.51,233
2026-01-08T10:25:00,4.37,5.65,86.76,0.82,424.3,112.25,2025-07-08T10:25:00,23.32,18.28,87.49,0.77,425.64,248.5
2026-01-08T10:30:00,4.5,5.65,86.01,0.82,424.5,122.5,2025-07-08T10:30:00,23.4,18.29,87.14,0.77,425.75,264
2026-01-08T10:35:00,4.63,5.66,85.43,0.82,424.7,132.75,2025-07-08T10:35:00,23.48,18.31,86.84,0.77,425.87,279.5
2026-01-08T10:40:00,4.77,5.66,84.64,0.82,424.91,143,2025-07-08T10:40:00,23.57,18.33,86.49,0.77,425.99,295
2026-01-08T10:45:00,4.9,5.67,84.06,0.82,425.11,153.25,2025-07-08T10:45:00,23.65,18.34,86.15,0.76,420.58,310.5
2026-01-08T10:50:00,5.03,5.67,83.34,0.82,425.31,163.5,2025-07-08T10:50:00,23.73,18.36,85.85,0.76,420.69,326
2026-01-08T10:55:00,5.17,5.68,82.72,0.82,425.52,173.75,2025-07-08T10:55:00,23.82,18.37,85.46,0.76,420.82,341.5
2026-01-08T11:00:00,5.3,5.68,82.02,0.82,425.72,184,2025-07-08T11:00:00,23.9,18.39,85.16,0.76,420.93,357
2026-01-08T11:05:00,5.24,5.67,82.2,0.82,425.63,190.5,2025-07-08T11:05:00,23.87,18.39,85.31,0.76,420.89,348.08
2026-01-08T11:10:00,5.18,5.66,82.38,0.82,425.54,197,2025-07-08T11:10:00,23.83,18.39,85.5,0.76,420.83,339.17
2026-01-08T11:15:00,5.12,5.65,82.56,0.82,425.45,203.5,2025-07-08T11:15:00,23.8,18.39,85.65,0.76,420.79,330.25
2026-01-08T11:20:00,5.07,5.64,82.68,0.82,425.37,210,2025-07-08T11:20:00,23.77,18.39,85.8,0.76,420.75,321.33
2026-01-08T11:25:00,5.01,5.63,82.87,0.82,425.28,216.5,2025-07-08T11:25:00,23.73,18.39,85.99,0.76,420.69,312.42
2026-01-08T11:30:00,4.95,5.62,83.05,0.82,425.19,223,2025-07-08T11:30:00,23.7,18.39,86.14,0.76,420.65,303.5
2026-01-08T11:35:00,4.89,5.61,83.23,0.82,425.1,229.5,2025-07-08T11:35:00,23.67,18.39,86.28,0.76,420.6,294.58
2026-01-08T11:40:00,4.83,5.6,83.41,0.82,425,236,2025-07-08T11:40:00,23.63,18.4,86.53,0.76,420.55,285.67
2026-01-08T11:45:00,4.77,5.59,83.59,0.82,424.91,242.5,2025-07-08T11:45:00,23.6,18.4,86.68,0.77,426.04,276.75
2026-01-08T11:50:00,4.72,5.58,83.72,0.82,424.84,249,2025-07-08T11:50:00,23.57,18.4,86.82,0.77,425.99,267.83
2026-01-08T11:55:00,4.66,5.57,83.9,0.82,424.74,255.5,2025-07-08T11:55:00,23.53,18.4,87.02,0.77,425.94,258.92
2026-01-08T12:00:00,4.6,5.56,84.08,0.82,424.65,262,2025-07-08T12:00:00,23.5,18.4,87.17,0.77,425.89,250
2026-01-08T12:05:00,4.78,5.55,82.94,0.82,424.93,266.92,2025-07-08T12:05:00,23.57,18.4,86.82,0.77,425.99,258.5
2026-01-08T12:10:00,4.97,5.55,81.9,0.82,425.22,271.83,2025-07-08T12:10:00,23.63,18.4,86.53,0.76,420.55,267
2026-01-08T12:15:00,5.15,5.54,80.79,0.82,425.49,276.75,2025-07-08T12:15:00,23.7,18.39,86.14,0.76,420.65,275.5
2026-01-08T12:20:00,5.33,5.53,79.69,0.82,425.77,281.67,2025-07-08T12:20:00,23.77,18.39,85.8,0.76,420.75,284
2026-01-08T12:25:00,5.52,5.52,78.56,0.82,426.06,286.58,2025-07-08T12:25:00,23.83,18.39,85.5,0.76,420.83,292.5
2026-01-08T12:30:00,5.7,5.51,77.5,0.82,426.33,291.5,2025-07-08T12:30:00,23.9,18.39,85.16,0.76,420.93,301
2026-01-08T12:35:00,5.88,5.5,76.45,0.82,426.61,296.42,2025-07-08T12:35:00,23.97,18.39,84.83,0.76,421.03,309.5
2026-01-08T12:40:00,6.07,5.49,75.37,0.82,426.9,301.33,2025-07-08T12:40:00,24.03,18.38,84.49,0.76,421.11,318
2026-01-08T12:45:00,6.25,5.48,74.35,0.82,427.18,306.25,2025-07-08T12:45:00,24.1,18.38,84.16,0.76,421.21,326.5
2026-01-08T12:50:00,6.43,5.46,73.21,0.82,427.45,311.17,2025-07-08T12:50:00,24.17,18.38,83.83,0.76,421.31,335
2026-01-08T12:55:00,6.62,5.45,72.18,0.82,427.74,316.08,2025-07-08T12:55:00,24.23,18.37,83.5,0.76,421.4,343.5
2026-01-08T13:00:00,6.8,5.43,71.08,0.82,428.02,321,2025-07-08T13:00:00,24.3,18.37,83.17,0.76,421.5,352
2026-01-08T13:05:00,6.92,5.43,70.52,0.82,428.2,324.83,2025-07-08T13:05:00,24.42,18.38,82.65,0.76,421.67,385.67
2026-01-08T13:10:00,7.03,5.42,69.89,0.82,428.37,328.67,2025-07-08T13:10:00,24.53,18.39,82.18,0.76,421.82,419.33
2026-01-08T13:15:00,7.15,5.42,69.35,0.82,428.55,332.5,2025-07-08T13:15:00,24.65,18.4,81.67,0.76,421.99,453
2026-01-08T13:20:00,7.27,5.41,68.69,0.82,428.74,336.33,2025-07-08T13:20:00,24.77,18.4,81.12,0.76,422.16,486.67
2026-01-08T13:25:00,7.38,5.41,68.2,0.81,423.67,340.17,2025-07-08T13:25:00,24.88,18.41,80.66,0.76,422.32,520.33
2026-01-08T13:30:00,7.5,5.4,67.55,0.81,423.85,344,2025-07-08T13:30:00,25,18.42,80.16,0.76,422.49,554
2026-01-08T13:35:00,7.62,5.4,67.02,0.81,424.04,347.83,2025-07-08T13:35:00,25.12,18.42,79.62,0.76,422.66,587.67
2026-01-08T13:40:00,7.73,5.39,66.43,0.81,424.2,351.67,2025-07-08T13:40:00,25.23,18.43,79.18,0.76,422.81,621.33
2026-01-08T13:45:00,7.85,5.38,65.79,0.81,424.38,355.5,2025-07-08T13:45:00,25.35,18.43,78.64,0.76,422.98,655
2026-01-08T13:50:00,7.97,5.37,65.16,0.81,424.56,359.33,2025-07-08T13:50:00,25.47,18.43,78.12,0.76,423.15,688.67
2026-01-08T13:55:00,8.08,5.37,64.7,0.81,424.73,363.17,2025-07-08T13:55:00,25.58,18.44,77.68,0.76,423.31,722.33
2026-01-08T14:00:00,8.2,5.36,64.09,0.81,424.91,367,2025-07-08T14:00:00,25.7,18.44,77.16,0.76,423.48,756
2026-01-08T14:05:00,8.29,5.34,63.48,0.81,425.05,367.92,2025-07-08T14:05:00,25.68,18.44,77.24,0.76,423.45,735.92
2026-01-08T14:10:00,8.38,5.32,62.88,0.81,425.18,368.83,2025-07-08T14:10:00,25.67,18.44,77.29,0.76,423.44,715.83
2026-01-08T14:15:00,8.48,5.3,62.24,0.81,425.33,369.75,2025-07-08T14:15:00,25.65,18.45,77.42,0.76,423.41,695.75
2026-01-08T14:20:00,8.57,5.29,61.76,0.81,425.47,370.67,2025-07-08T14:20:00,25.63,18.45,77.5,0.76,423.38,675.67
2026-01-08T14:25:00,8.66,5.27,61.18,0.81,425.61,371.58,2025-07-08T14:25:00,25.62,18.45,77.55,0.76,423.37,655.58
2026-01-08T14:30:00,8.75,5.25,60.59,0.81,425.74,372.5,2025-07-08T14:30:00,25.6,18.45,77.63,0.76,423.34,635.5
2026-01-08T14:35:00,8.84,5.23,60.02,0.81,425.88,373.42,2025-07-08T14:35:00,25.58,18.46,77.76,0.76,423.31,615.42
2026-01-08T14:40:00,8.93,5.21,59.44,0.81,426.01,374.33,2025-07-08T14:40:00,25.57,18.46,77.81,0.76,423.3,595.33
2026-01-08T14:45:00,9.02,5.19,58.88,0.81,426.15,375.25,2025-07-08T14:45:00,25.55,18.46,77.89,0.76,423.27,575.25
2026-01-08T14:50:00,9.12,5.16,58.16,0.81,426.3,376.17,2025-07-08T14:50:00,25.53,18.46,77.98,0.76,423.24,555.17
2026-01-08T14:55:00,9.21,5.14,57.61,0.81,426.44,377.08,2025-07-08T14:55:00,25.52,18.47,78.07,0.76,423.23,535.08
2026-01-08T15:00:00,9.3,5.12,57.05,0.81,426.57,378,2025-07-08T15:00:00,25.5,18.47,78.15,0.76,423.2,515
2026-01-08T15:05:00,9.3,5.12,57.05,0.81,426.57,370.42,2025-07-08T15:05:00,25.53,18.46,77.98,0.76,423.24,519.08
2026-01-08T15:10:00,9.3,5.12,57.05,0.81,426.57,362.83,2025-07-08T15:10:00,25.57,18.46,77.81,0.76,423.3,523.17
2026-01-08T15:15:00,9.3,5.12,57.05,0.81,426.57,355.25,2025-07-08T15:15:00,25.6,18.45,77.63,0.76,423.34,527.25
2026-01-08T15:20:00,9.3,5.12,57.05,0.81,426.57,347.67,2025-07-08T15:20:00,25.63,18.45,77.5,0.76,423.38,531.33
2026-01-08T15:25:00,9.3,5.12,57.05,0.81,426.57,340.08,2025-07-08T15:25:00,25.67,18.44,77.29,0.76,423.44,535.42
2026-01-08T15:30:00,9.3,5.12,57.05,0.81,426.57,332.5,2025-07-08T15:30:00,25.7,18.44,77.16,0.76,423.48,539.5
2026-01-08T15:35:00,9.3,5.12,57.05,0.81,426.57,324.92,2025-07-08T15:35:00,25.73,18.43,76.99,0.76,423.52,543.58
2026-01-08T15:40:00,9.3,5.12,57.05,0.81,426.57,317.33,2025-07-08T15:40:00,25.77,18.43,76.81,0.76,423.58,547.67
2026-01-08T15:45:00,9.3,5.12,57.05,0.81,426.57,309.75,2025-07-08T15:45:00,25.8,18.42,76.64,0.76,423.62,551.75
2026-01-08T15:50:00,9.3,5.12,57.05,0.81,426.57,302.17,2025-07-08T15:50:00,25.83,18.41,76.47,0.76,423.66,555.83
2026-01-08T15:55:00,9.3,5.12,57.05,0.81,426.57,294.58,2025-07-08T15:55:00,25.87,18.41,76.3,0.76,423.72,559.92
2026-01-08T16:00:00,9.3,5.12,57.05,0.81,426.57,287,2025-07-08T16:00:00,25.9,18.4,76.13,0.76,423.76,564
2026-01-08T16:05:00,9.11,5.13,57.86,0.81,426.29,276,2025-07-08T16:05:00,25.91,18.37,75.97,0.76,423.78,566.25
2026-01-08T16:10:00,8.92,5.14,58.68,0.81,426,265,2025-07-08T16:10:00,25.92,18.34,75.8,0.76,423.79,568.5
2026-01-08T16:15:00,8.73,5.15,59.52,0.81,425.71,254,2025-07-08T16:15:00,25.92,18.31,75.68,0.76,423.79,570.75
2026-01-08T16:20:00,8.53,5.16,60.4,0.81,425.41,243,2025-07-08T16:20:00,25.93,18.28,75.51,0.76,423.81,573
2026-01-08T16:25:00,8.34,5.17,61.26,0.81,425.12,232,2025-07-08T16:25:00,25.94,18.24,75.3,0.76,423.82,575.25
2026-01-08T16:30:00,8.15,5.17,62.01,0.81,424.84,221,2025-07-08T16:30:00,25.95,18.21,75.14,0.76,423.83,577.5
2026-01-08T16:35:00,7.96,5.18,62.9,0.81,424.55,210,2025-07-08T16:35:00,25.96,18.18,74.97,0.76,423.85,579.75
2026-01-08T16:40:00,7.77,5.18,63.67,0.81,424.26,199,2025-07-08T16:40:00,25.97,18.15,74.81,0.76,423.86,582
2026-01-08T16:45:00,7.58,5.19,64.58,0.81,423.97,188,2025-07-08T16:45:00,25.98,18.12,74.64,0.76,423.88,584.25
2026-01-08T16:50:00,7.38,5.19,65.42,0.81,423.67,177,2025-07-08T16:50:00,25.98,18.08,74.48,0.76,423.88,586.5
2026-01-08T16:55:00,7.19,5.19,66.23,0.81,423.39,166,2025-07-08T16:55:00,25.99,18.05,74.31,0.76,423.89,588.75
2026-01-08T17:00:00,7,5.19,67.06,0.82,428.32,155,2025-07-08T17:00:00,26,18.02,74.15,0.76,423.91,591
2026-01-08T17:05:00,6.76,5.19,68.11,0.82,427.96,144.5,2025-07-08T17:05:00,25.95,17.95,74.07,0.76,423.83,574.17
2026-01-08T17:10:00,6.52,5.18,69.05,0.82,427.59,134,2025-07-08T17:10:00,25.9,17.88,73.98,0.76,423.76,557.33
2026-01-08T17:15:00,6.28,5.17,70.01,0.82,427.22,123.5,2025-07-08T17:15:00,25.85,17.81,73.9,0.76,423.69,540.5
2026-01-08T17:20:00,6.03,5.16,71.02,0.82,426.84,113,2025-07-08T17:20:00,25.8,17.74,73.82,0.76,423.62,523.67
2026-01-08T17:25:00,5.79,5.15,72.01,0.82,426.47,102.5,2025-07-08T17:25:00,25.75,17.67,73.73,0.76,423.55,506.83
2026-01-08T17:30:00,5.55,5.14,73.01,0.82,426.11,92,2025-07-08T17:30:00,25.7,17.6,73.64,0.76,423.48,490
2026-01-08T17:35:00,5.31,5.13,74.03,0.82,425.74,81.5,2025-07-08T17:35:00,25.65,17.53,73.56,0.76,423.41,473.17
2026-01-08T17:40:00,5.07,5.12,75.06,0.82,425.37,71,2025-07-08T17:40:00,25.6,17.46,73.47,0.76,423.34,456.33
2026-01-08T17:45:00,4.82,5.1,76.01,0.82,424.99,60.5,2025-07-08T17:45:00,25.55,17.39,73.38,0.76,423.27,439.5
2026-01-08T17:50:00,4.58,5.09,77.08,0.82,424.62,50,2025-07-08T17:50:00,25.5,17.32,73.29,0.76,423.2,422.67
2026-01-08T17:55:00,4.34,5.07,78.01,0.82,424.26,39.5,2025-07-08T17:55:00,25.45,17.26,73.24,0.76,423.13,405.83
2026-01-08T18:00:00,4.1,5.06,79.11,0.82,423.89,29,2025-07-08T18:00:00,25.4,17.19,73.15,0.76,423.06,389
2026-01-08T18:05:00,4.03,5.06,79.48,0.82,423.78,26.58,2025-07-08T18:05:00,25.36,17.21,73.4,0.76,423,379.25
2026-01-08T18:10:00,3.97,5.06,79.79,0.82,423.69,24.17,2025-07-08T18:10:00,25.32,17.22,73.6,0.76,422.94,369.5
2026-01-08T18:15:00,3.9,5.07,80.32,0.82,423.58,21.75,2025-07-08T18:15:00,25.27,17.24,73.9,0.76,422.87,359.75
2026-01-08T18:20:00,3.83,5.07,80.7,0.82,423.48,19.33,2025-07-08T18:20:00,25.23,17.26,74.15,0.76,422.81,350
2026-01-08T18:25:00,3.77,5.08,81.18,0.83,428.55,16.92,2025-07-08T18:25:00,25.19,17.28,74.4,0.76,422.76,340.25
2026-01-08T18:30:00,3.7,5.08,81.56,0.83,428.44,14.5,2025-07-08T18:30:00,25.15,17.3,74.66,0.76,422.7,330.5
2026-01-08T18:35:00,3.63,5.08,81.95,0.83,428.33,12.08,2025-07-08T18:35:00,25.11,17.31,74.87,0.76,422.64,320.75
2026-01-08T18:40:00,3.57,5.09,82.44,0.83,428.24,9.67,2025-07-08T18:40:00,25.07,17.33,75.12,0.76,422.59,311
2026-01-08T18:45:00,3.5,5.09,82.82,0.83,428.13,7.25,2025-07-08T18:45:00,25.02,17.35,75.42,0.76,422.52,301.25
2026-01-08T18:50:00,3.43,5.09,83.21,0.83,428.02,4.83,2025-07-08T18:50:00,24.98,17.36,75.63,0.76,422.46,291.5
2026-01-08T18:55:00,3.37,5.09,83.55,0.83,427.93,2.42,2025-07-08T18:55:00,24.94,17.38,75.89,0.76,422.4,281.75
2026-01-08T19:00:00,3.3,5.1,84.1,0.83,427.82,0,2025-07-08T19:00:00,24.9,17.4,76.15,0.76,422.35,272
2026-01-08T19:05:00,3.32,5.09,83.83,0.83,427.85,0,2025-07-08T19:05:00,24.81,17.38,76.45,0.76,422.22,259.5
2026-01-08T19:10:00,3.35,5.08,83.49,0.83,427.9,0,2025-07-08T19:10:00,24.72,17.37,76.79,0.76,422.09,247
2026-01-08T19:15:00,3.38,5.08,83.33,0.83,427.94,0,2025-07-08T19:15:00,24.62,17.36,77.18,0.76,421.95,234.5
2026-01-08T19:20:00,3.4,5.07,83.05,0.83,427.97,0,2025-07-08T19:20:00,24.53,17.34,77.49,0.76,421.82,222
2026-01-08T19:25:00,3.42,5.06,82.78,0.83,428.01,0,2025-07-08T19:25:00,24.44,17.33,77.84,0.76,421.69,209.5
2026-01-08T19:30:00,3.45,5.06,82.61,0.83,428.05,0,2025-07-08T19:30:00,24.35,17.31,78.15,0.76,421.57,197
2026-01-08T19:35:00,3.48,5.05,82.28,0.83,428.1,0,2025-07-08T19:35:00,24.26,17.29,78.45,0.76,421.44,184.5
2026-01-08T19:40:00,3.5,5.04,82.01,0.83,428.13,0,2025-07-08T19:40:00,24.17,17.28,78.81,0.76,421.31,172
2026-01-08T19:45:00,3.52,5.04,81.9,0.83,428.16,0,2025-07-08T19:45:00,24.07,17.26,79.16,0.76,421.17,159.5
2026-01-08T19:50:00,3.55,5.03,81.57,0.83,428.21,0,2025-07-08T19:50:00,23.98,17.24,79.48,0.76,421.04,147
2026-01-08T19:55:00,3.58,5.02,81.25,0.83,428.25,0,2025-07-08T19:55:00,23.89,17.23,79.84,0.76,420.92,134.5
2026-01-08T20:00:00,3.6,5.01,80.98,0.83,428.28,0,2025-07-08T20:00:00,23.8,17.21,80.15,0.76,420.79,122
2026-01-08T20:05:00,3.62,5.01,80.87,0.83,428.32,0,2025-07-08T20:05:00,23.68,17.18,80.56,0.76,420.62,113
2026-01-08T20:10:00,3.65,5.01,80.71,0.83,428.36,0,2025-07-08T20:10:00,23.57,17.16,80.97,0.76,420.46,104
2026-01-08T20:15:00,3.68,5.01,80.55,0.83,428.41,0,2025-07-08T20:15:00,23.45,17.13,81.38,0.76,420.29,95
2026-01-08T20:20:00,3.7,5.01,80.44,0.83,428.44,0,2025-07-08T20:20:00,23.33,17.11,81.85,0.76,420.12,86
2026-01-08T20:25:00,3.72,5,80.17,0.83,428.47,0,2025-07-08T20:25:00,23.22,17.08,82.22,0.76,419.97,77
2026-01-08T20:30:00,3.75,5,80.01,0.83,428.52,0,2025-07-08T20:30:00,23.1,17.05,82.64,0.77,425.32,68
2026-01-08T20:35:00,3.78,5,79.85,0.83,428.56,0,2025-07-08T20:35:00,22.98,17.02,83.06,0.77,425.15,59
2026-01-08T20:40:00,3.8,5,79.75,0.83,428.59,0,2025-07-08T20:40:00,22.87,17,83.49,0.77,424.99,50
2026-01-08T20:45:00,3.82,5,79.64,0.83,428.62,0,2025-07-08T20:45:00,22.75,16.97,83.91,0.77,424.82,41
2026-01-08T20:50:00,3.85,4.99,79.32,0.83,428.67,0,2025-07-08T20:50:00,22.63,16.94,84.34,0.77,424.64,32
2026-01-08T20:55:00,3.88,4.99,79.16,0.83,428.72,0,2025-07-08T20:55:00,22.52,16.91,84.73,0.77,424.49,23
2026-01-08T21:00:00,3.9,4.99,79.06,0.83,428.75,0,2025-07-08T21:00:00,22.4,16.88,85.16,0.77,424.31,14
2026-01-08T21:05:00,3.88,5,79.32,0.83,428.72,0,2025-07-08T21:05:00,22.31,16.87,85.55,0.77,424.19,12.83
2026-01-08T21:10:00,3.85,5.02,79.8,0.83,428.67,0,2025-07-08T21:10:00,22.22,16.86,85.94,0.77,424.06,11.67
2026-01-08T21:15:00,3.82,5.03,80.12,0.83,428.62,0,2025-07-08T21:15:00,22.12,16.86,86.44,0.77,423.91,10.5
2026-01-08T21:20:00,3.8,5.04,80.38,0.83,428.59,0,2025-07-08T21:20:00,22.03,16.85,86.84,0.77,423.78,9.33
2026-01-08T21:25:00,3.78,5.05,80.65,0.83,428.56,0,2025-07-08T21:25:00,21.94,16.84,87.24,0.77,423.65,8.17
2026-01-08T21:30:00,3.75,5.07,81.13,0.83,428.52,0,2025-07-08T21:30:00,21.85,16.83,87.64,0.77,423.52,7
2026-01-08T21:35:00,3.72,5.08,81.46,0.83,428.47,0,2025-07-08T21:35:00,21.76,16.82,88.04,0.77,423.4,5.83
2026-01-08T21:40:00,3.7,5.09,81.72,0.83,428.44,0,2025-07-08T21:40:00,21.67,16.81,88.45,0.77,423.27,4.67
2026-01-08T21:45:00,3.68,5.1,81.99,0.83,428.41,0,2025-07-08T21:45:00,21.57,16.8,88.91,0.77,423.12,3.5
2026-01-08T21:50:00,3.65,5.11,82.32,0.83,428.36,0,2025-07-08T21:50:00,21.48,16.79,89.32,0.77,422.99,2.33
2026-01-08T21:55:00,3.62,5.13,82.81,0.83,428.32,0,2025-07-08T21:55:00,21.39,16.78,89.73,0.77,422.86,1.17
2026-01-08T22:00:00,3.6,5.14,83.08,0.83,428.28,0,2025-07-08T22:00:00,21.3,16.77,90.14,0.77,422.74,0
2026-01-08T22:05:00,3.62,5.15,83.13,0.83,428.32,0,2025-07-08T22:05:00,21.23,16.74,90.35,0.77,422.63,0
2026-01-08T22:10:00,3.65,5.16,83.13,0.83,428.36,0,2025-07-08T22:10:00,21.17,16.7,90.45,0.77,422.55,0
2026-01-08T22:15:00,3.68,5.16,82.96,0.83,428.41,0,2025-07-08T22:15:00,21.1,16.67,90.65,0.77,422.45,0
2026-01-08T22:20:00,3.7,5.17,83.01,0.83,428.44,0,2025-07-08T22:20:00,21.03,16.64,90.86,0.77,422.35,0
2026-01-08T22:25:00,3.72,5.18,83.06,0.83,428.47,0,2025-07-08T22:25:00,20.97,16.6,90.95,0.77,422.26,0
2026-01-08T22:30:00,3.75,5.19,83.05,0.83,428.52,0,2025-07-08T22:30:00,20.9,16.57,91.16,0.77,422.16,0
2026-01-08T22:35:00,3.78,5.2,83.05,0.83,428.56,0,2025-07-08T22:35:00,20.83,16.53,91.31,0.77,422.06,0
2026-01-08T22:40:00,3.8,5.21,83.1,0.83,428.59,0,2025-07-08T22:40:00,20.77,16.5,91.46,0.77,421.97,0
2026-01-08T22:45:00,3.82,5.22,83.14,0.83,428.62,0,2025-07-08T22:45:00,20.7,16.47,91.67,0.77,421.87,0
2026-01-08T22:50:00,3.85,5.22,82.98,0.82,423.51,0,2025-07-08T22:50:00,20.63,16.43,91.82,0.77,421.77,0
2026-01-08T22:55:00,3.88,5.23,82.97,0.82,423.55,0,2025-07-08T22:55:00,20.57,16.4,91.97,0.77,421.69,0
2026-01-08T23:00:00,3.9,5.24,83.02,0.82,423.58,0,2025-07-08T23:00:00,20.5,16.36,92.12,0.77,421.59,0
2026-01-08T23:05:00,3.88,5.24,83.13,0.82,423.55,0,2025-07-08T23:05:00,20.48,16.34,92.12,0.77,421.56,0
2026-01-08T23:10:00,3.85,5.25,83.45,0.82,423.51,0,2025-07-08T23:10:00,20.45,16.32,92.17,0.77,421.51,0
2026-01-08T23:15:00,3.82,5.25,83.62,0.82,423.46,0,2025-07-08T23:15:00,20.43,16.29,92.1,0.77,421.49,0
2026-01-08T23:20:00,3.8,5.25,83.73,0.82,423.43,0,2025-07-08T23:20:00,20.4,16.27,92.15,0.77,421.44,0
2026-01-08T23:25:00,3.78,5.25,83.84,0.82,423.4,0,2025-07-08T23:25:00,20.38,16.25,92.15,0.77,421.41,0
2026-01-08T23:30:00,3.75,5.25,84.01,0.82,423.35,0,2025-07-08T23:30:00,20.35,16.22,92.14,0.77,421.37,0
2026-01-08T23:35:00,3.72,5.25,84.18,0.82,423.31,0,2025-07-08T23:35:00,20.32,16.2,92.18,0.77,421.33,0
2026-01-08T23:40:00,3.7,5.26,84.45,0.82,423.28,0,2025-07-08T23:40:00,20.3,16.17,92.12,0.77,421.3,0
2026-01-08T23:45:00,3.68,5.26,84.57,0.83,428.41,0,2025-07-08T23:45:00,20.27,16.15,92.17,0.77,421.26,0
2026-01-08T23:50:00,3.65,5.26,84.74,0.83,428.36,0,2025-07-08T23:50:00,20.25,16.13,92.16,0.77,421.23,0
2026-01-08T23:55:00,3.62,5.26,84.91,0.83,428.32,0,2025-07-08T23:55:00,20.22,16.1,92.15,0.77,421.18,0
2026-01-09T00:00:00,3.6,5.26,85.02,0.83,428.28,0,2025-07-09T00:00:00,20.2,16.08,92.15,0.77,421.16,0
2026-01-09T00:05:00,3.62,5.26,84.91,0.82,423.15,0,2025-07-09T00:05:00,20.18,16.06,92.14,0.77,421.13,0
2026-01-09T00:10:00,3.65,5.25,84.58,0.82,423.2,0,2025-07-09T00:10:00,20.15,16.03,92.13,0.77,421.08,0
2026-01-09T00:15:00,3.68,5.24,84.25,0.82,423.25,0,2025-07-09T00:15:00,20.12,16.01,92.17,0.77,421.04,0
2026-01-09T00:20:00,3.7,5.24,84.13,0.82,423.28,0,2025-07-09T00:20:00,20.1,15.99,92.17,0.77,421.01,0
2026-01-09T00:25:00,3.72,5.23,83.86,0.82,423.31,0,2025-07-09T00:25:00,20.07,15.96,92.16,0.77,420.97,0
2026-01-09T00:30:00,3.75,5.22,83.53,0.82,423.35,0,2025-07-09T00:30:00,20.05,15.94,92.15,0.77,420.94,0
2026-01-09T00:35:00,3.78,5.21,83.21,0.82,423.4,0,2025-07-09T00:35:00,20.02,15.92,92.19,0.77,420.9,0
2026-01-09T00:40:00,3.8,5.21,83.1,0.82,423.43,0,2025-07-09T00:40:00,20,15.89,92.13,0.77,420.87,0
2026-01-09T00:45:00,3.82,5.2,82.83,0.82,423.46,0,2025-07-09T00:45:00,19.97,15.87,92.17,0.77,420.83,0
2026-01-09T00:50:00,3.85,5.19,82.5,0.82,423.51,0,2025-07-09T00:50:00,19.95,15.85,92.16,0.77,420.8,0
2026-01-09T00:55:00,3.88,5.19,82.34,0.82,423.55,0,2025-07-09T00:55:00,19.92,15.82,92.15,0.77,420.75,0
2026-01-09T01:00:00,3.9,5.18,82.07,0.82,423.58,0,2025-07-09T01:00:00,19.9,15.8,92.14,0.77,420.73,0
2026-01-09T01:05:00,3.98,5.17,81.47,0.82,423.71,0,2025-07-09T01:05:00,19.93,15.83,92.16,0.77,420.77,0
2026-01-09T01:10:00,4.05,5.16,80.94,0.82,423.81,0,2025-07-09T01:10:00,19.97,15.86,92.11,0.77,420.83,0
2026-01-09T01:15:00,4.12,5.15,80.41,0.82,423.92,0,2025-07-09T01:15:00,20,15.89,92.13,0.77,420.87,0
2026-01-09T01:20:00,4.2,5.13,79.67,0.82,424.04,0,2025-07-09T01:20:00,20.03,15.92,92.14,0.77,420.91,0
2026-01-09T01:25:00,4.28,5.12,79.09,0.82,424.16,0,2025-07-09T01:25:00,20.07,15.96,92.16,0.77,420.97,0
2026-01-09T01:30:00,4.35,5.11,78.57,0.82,424.27,0,2025-07-09T01:30:00,20.1,15.99,92.17,0.77,421.01,0
2026-01-09T01:35:00,4.42,5.1,78.05,0.82,424.38,0,2025-07-09T01:35:00,20.13,16.02,92.18,0.77,421.06,0
2026-01-09T01:40:00,4.5,5.08,77.34,0.82,424.5,0,2025-07-09T01:40:00,20.17,16.05,92.13,0.77,421.11,0
2026-01-09T01:45:00,4.58,5.07,76.78,0.82,424.62,0,2025-07-09T01:45:00,20.2,16.08,92.15,0.77,421.16,0
2026-01-09T01:50:00,4.65,5.06,76.27,0.82,424.73,0,2025-07-09T01:50:00,20.23,16.11,92.16,0.77,421.2,0
2026-01-09T01:55:00,4.72,5.04,75.62,0.82,424.84,0,2025-07-09T01:55:00,20.27,16.14,92.11,0.77,421.26,0
2026-01-09T02:00:00,4.8,5.03,75.07,0.82,424.96,0,2025-07-09T02:00:00,20.3,16.17,92.12,0.77,421.3,0
